date,code,high,low,close,code_name
2021-07-23,sz.002594,262.0,245.08,258.68,比亚迪
2021-07-23,sz.300316,63.33,55.37,59.2,晶盛机电
2021-07-26,sh.600036,49.65,47.55,47.7,招商银行
2021-07-26,sh.600389,43.0,40.29,40.99,江山股份
2021-07-26,sh.600519,1879.0,1780.0,1804.11,贵州茅台
2021-07-26,sh.601012,91.68,84.21,88.45,隆基绿能
2021-07-26,sh.688598,303.88,280.01,286.9,金博股份
2021-07-26,sz.002594,259.74,241.01,248.55,比亚迪
2021-07-26,sz.300316,61.0,56.92,58.49,晶盛机电
2021-07-27,sh.600036,47.93,45.8,46.17,招商银行
2021-07-27,sh.600389,41.6,37.85,37.99,江山股份
2021-07-27,sh.600519,1810.0,1703.0,1712.89,贵州茅台
2021-07-27,sh.601012,89.98,83.61,83.69,隆基绿能
2021-07-27,sh.688598,294.87,261.5,261.5,金博股份
2021-07-27,sz.002594,257.88,237.2,238.71,比亚迪
2021-07-27,sz.300316,62.78,57.9,58.06,晶盛机电
2021-07-28,sh.600036,48.34,46.31,47.47,招商银行
2021-07-28,sh.600389,39.89,36.2,39.49,江山股份
2021-07-28,sh.600519,1788.2,1682.12,1768.9,贵州茅台
2021-07-28,sh.601012,86.43,80.33,85.47,隆基绿能
2021-07-28,sh.688598,271.5,258.52,265.87,金博股份
2021-07-28,sz.002594,241.1,223.99,236.5,比亚迪
2021-07-28,sz.300316,58.12,53.92,56.0,晶盛机电
2021-07-29,sh.600036,48.3,47.5,47.95,招商银行
2021-07-29,sh.600389,41.6,39.33,40.07,江山股份
2021-07-29,sh.600519,1823.0,1734.34,1749.79,贵州茅台
2021-07-29,sh.601012,90.43,85.9,89.7,隆基绿能
2021-07-29,sh.688598,282.24,259.0,274.65,金博股份
2021-07-29,sz.002594,257.3,242.82,257.2,比亚迪
2021-07-29,sz.300316,66.0,56.7,64.32,晶盛机电
2021-07-30,sh.600036,47.8,46.11,46.5,招商银行
2021-07-30,sh.600389,40.8,39.03,40.0,江山股份
2021-07-30,sh.600519,1725.0,1657.76,1678.99,贵州茅台
2021-07-30,sh.601012,89.38,85.36,85.92,隆基绿能
2021-07-30,sh.688598,279.8,263.18,266.0,金博股份
2021-07-30,sz.002594,268.3,252.13,264.71,比亚迪
2021-07-30,sz.300316,65.3,62.18,63.86,晶盛机电
2021-08-02,sh.600036,48.22,45.21,47.71,招商银行
2021-08-02,sh.600389,41.6,39.61,41.09,江山股份
2021-08-02,sh.600519,1755.98,1620.72,1755.0,贵州茅台
2021-08-02,sh.601012,89.0,83.62,86.62,隆基绿能
2021-08-02,sh.688598,273.2,259.63,267.92,金博股份
2021-08-02,sz.002594,291.18,273.3,291.18,比亚迪
2021-08-02,sz.300316,70.85,63.62,67.4,晶盛机电
2021-08-03,sh.600036,48.1,46.95,47.59,招商银行
2021-08-03,sh.600389,41.79,39.17,39.38,江山股份
2021-08-03,sh.600519,1768.99,1688.8,1749.3,贵州茅台
2021-08-03,sh.601012,88.18,83.85,85.17,隆基绿能
2021-08-03,sh.688598,265.63,251.28,256.6,金博股份
2021-08-03,sz.002594,299.0,275.01,280.08,比亚迪
2021-08-03,sz.300316,68.68,64.0,65.08,晶盛机电
2021-08-04,sh.600036,47.95,46.8,47.0,招商银行
2021-08-04,sh.600389,40.0,38.15,39.0,江山股份
2021-08-04,sh.600519,1760.0,1718.0,1724.0,贵州茅台
2021-08-04,sh.601012,92.58,85.02,91.98,隆基绿能
2021-08-04,sh.688598,282.33,257.0,276.0,金博股份
2021-08-04,sz.002594,308.09,282.0,308.09,比亚迪
2021-08-04,sz.300316,68.41,64.0,67.2,晶盛机电
2021-08-05,sh.600036,47.3,46.09,46.75,招商银行
2021-08-05,sh.600389,38.3,36.52,36.62,江山股份
2021-08-05,sh.600519,1745.0,1676.36,1699.0,贵州茅台
2021-08-05,sh.601012,95.15,90.01,93.17,隆基绿能
2021-08-05,sh.688598,294.0,269.52,290.96,金博股份
2021-08-05,sz.002594,306.25,294.87,299.46,比亚迪
2021-08-05,sz.300316,66.4,64.0,65.33,晶盛机电
2021-08-06,sh.600036,47.8,46.1,47.59,招商银行
2021-08-06,sh.600389,37.95,36.45,37.0,江山股份
2021-08-06,sh.600519,1694.01,1646.6,1671.0,贵州茅台
2021-08-06,sh.601012,95.32,91.4,91.9,隆基绿能
2021-08-06,sh.688598,307.4,284.77,301.6,金博股份
2021-08-06,sz.002594,317.3,298.5,303.48,比亚迪
2021-08-06,sz.300316,67.38,64.32,65.49,晶盛机电
2021-08-09,sh.600036,50.0,47.58,49.06,招商银行
2021-08-09,sh.600389,38.4,36.4,37.93,江山股份
2021-08-09,sh.600519,1709.0,1650.0,1693.8,贵州茅台
2021-08-09,sh.601012,91.79,86.6,88.03,隆基绿能
2021-08-09,sh.688598,309.6,283.88,293.0,金博股份
2021-08-09,sz.002594,297.4,283.0,293.55,比亚迪
2021-08-09,sz.300316,65.51,60.6,61.75,晶盛机电
2021-08-10,sh.600036,50.53,48.56,50.21,招商银行
2021-08-10,sh.600389,38.17,36.8,37.22,江山股份
2021-08-10,sh.600519,1802.88,1675.0,1799.0,贵州茅台
2021-08-10,sh.601012,89.08,85.88,87.28,隆基绿能
2021-08-10,sh.688598,320.22,293.5,307.0,金博股份
2021-08-10,sz.002594,302.31,282.0,292.0,比亚迪
2021-08-10,sz.300316,63.35,60.62,61.74,晶盛机电
2021-08-11,sh.600036,51.77,50.0,50.9,招商银行
2021-08-11,sh.600389,38.2,36.7,37.18,江山股份
2021-08-11,sh.600519,1785.01,1750.01,1750.5,贵州茅台
2021-08-11,sh.601012,87.39,85.0,86.12,隆基绿能
2021-08-11,sh.688598,320.22,300.0,312.0,金博股份
2021-08-11,sz.002594,298.83,286.16,294.99,比亚迪
2021-08-11,sz.300316,65.22,61.74,64.38,晶盛机电
2021-08-12,sh.600036,51.5,50.41,50.68,招商银行
2021-08-12,sh.600389,40.6,37.25,39.69,江山股份
2021-08-12,sh.600519,1749.0,1686.19,1690.0,贵州茅台
2021-08-12,sh.601012,87.09,83.8,86.64,隆基绿能
2021-08-12,sh.688598,319.8,304.77,312.34,金博股份
2021-08-12,sz.002594,313.38,289.37,308.98,比亚迪
2021-08-12,sz.300316,67.67,64.11,65.05,晶盛机电
2021-08-13,sh.600036,51.35,50.31,51.18,招商银行
2021-08-13,sh.600389,40.78,39.29,40.19,江山股份
2021-08-13,sh.600519,1713.0,1679.0,1700.04,贵州茅台
2021-08-13,sh.601012,86.0,83.94,84.16,隆基绿能
2021-08-13,sh.688598,313.99,304.79,305.82,金博股份
2021-08-13,sz.002594,312.5,297.99,300.02,比亚迪
2021-08-13,sz.300316,64.99,61.75,62.0,晶盛机电
2021-08-16,sh.600036,51.24,49.5,50.87,招商银行
2021-08-16,sh.600389,42.48,38.19,38.97,江山股份
2021-08-16,sh.600519,1713.6,1685.08,1699.2,贵州茅台
2021-08-16,sh.601012,85.49,82.6,84.77,隆基绿能
2021-08-16,sh.688598,308.88,293.02,298.3,金博股份
2021-08-16,sz.002594,297.0,285.0,285.4,比亚迪
2021-08-16,sz.300316,63.06,60.18,60.94,晶盛机电
2021-08-17,sh.600036,51.4,49.52,49.62,招商银行
2021-08-17,sh.600389,40.39,36.66,38.99,江山股份
2021-08-17,sh.600519,1700.0,1628.88,1635.0,贵州茅台
2021-08-17,sh.601012,86.68,83.98,85.0,隆基绿能
2021-08-17,sh.688598,307.88,279.11,283.52,金博股份
2021-08-17,sz.002594,290.5,278.0,280.31,比亚迪
2021-08-17,sz.300316,61.76,58.36,59.38,晶盛机电
2021-08-18,sh.600036,53.57,49.92,53.14,招商银行
2021-08-18,sh.600389,41.1,38.82,39.72,江山股份
2021-08-18,sh.600519,1642.99,1600.0,1620.0,贵州茅台
2021-08-18,sh.601012,85.5,80.58,81.98,隆基绿能
2021-08-18,sh.688598,295.77,282.0,283.87,金博股份
2021-08-18,sz.002594,288.09,278.19,283.66,比亚迪
2021-08-18,sz.300316,60.58,58.09,59.0,晶盛机电
2021-08-19,sh.600036,53.1,51.36,51.58,招商银行
2021-08-19,sh.600389,40.6,37.8,40.3,江山股份
2021-08-19,sh.600519,1643.2,1600.0,1619.97,贵州茅台
2021-08-19,sh.601012,82.8,77.11,80.39,隆基绿能
2021-08-19,sh.688598,293.5,280.0,287.5,金博股份
2021-08-19,sz.002594,298.68,278.57,293.72,比亚迪
2021-08-19,sz.300316,61.15,58.17,60.49,晶盛机电
2021-08-20,sh.600036,52.57,49.9,51.03,招商银行
2021-08-20,sh.600389,42.0,39.18,41.65,江山股份
2021-08-20,sh.600519,1597.55,1525.5,1548.0,贵州茅台
2021-08-20,sh.601012,81.4,78.28,79.12,隆基绿能
2021-08-20,sh.688598,293.53,276.67,290.76,金博股份
2021-08-20,sz.002594,293.6,282.0,285.09,比亚迪
2021-08-20,sz.300316,61.88,59.81,60.96,晶盛机电
2021-08-23,sh.600036,52.87,51.21,51.89,招商银行
2021-08-23,sh.600389,44.4,42.0,44.0,江山股份
2021-08-23,sh.600519,1599.0,1536.77,1570.19,贵州茅台
2021-08-23,sh.601012,81.2,77.5,80.75,隆基绿能
2021-08-23,sh.688598,315.33,286.8,302.99,金博股份
2021-08-23,sz.002594,294.44,275.55,289.8,比亚迪
2021-08-23,sz.300316,63.83,60.29,62.99,晶盛机电
2021-08-24,sh.600036,52.85,51.01,52.2,招商银行
2021-08-24,sh.600389,44.5,43.38,44.22,江山股份
2021-08-24,sh.600519,1642.55,1565.77,1625.18,贵州茅台
2021-08-24,sh.601012,86.0,80.66,84.14,隆基绿能
2021-08-24,sh.688598,310.77,293.97,300.0,金博股份
2021-08-24,sz.002594,302.0,290.05,298.25,比亚迪
2021-08-24,sz.300316,64.3,61.61,62.78,晶盛机电
2021-08-25,sh.600036,52.71,51.21,51.43,招商银行
2021-08-25,sh.600389,46.19,43.2,45.12,江山股份
2021-08-25,sh.600519,1680.87,1643.0,1665.02,贵州茅台
2021-08-25,sh.601012,88.88,84.29,88.13,隆基绿能
2021-08-25,sh.688598,360.0,336.49,360.0,金博股份
2021-08-25,sz.002594,299.8,291.0,296.2,比亚迪
2021-08-25,sz.300316,64.96,61.0,64.1,晶盛机电
2021-08-26,sh.600036,51.93,49.48,49.6,招商银行
2021-08-26,sh.600389,45.84,42.53,43.0,江山股份
2021-08-26,sh.600519,1664.99,1594.72,1595.0,贵州茅台
2021-08-26,sh.601012,89.8,85.98,86.0,隆基绿能
2021-08-26,sh.688598,394.43,365.76,378.9,金博股份
2021-08-26,sz.002594,298.77,282.5,282.5,比亚迪
2021-08-26,sz.300316,69.68,63.82,68.4,晶盛机电
2021-08-27,sh.600036,50.82,49.5,50.35,招商银行
2021-08-27,sh.600389,44.28,41.66,43.93,江山股份
2021-08-27,sh.600519,1625.0,1584.1,1596.03,贵州茅台
2021-08-27,sh.601012,91.32,86.0,90.81,隆基绿能
2021-08-27,sh.688598,389.9,368.2,373.78,金博股份
2021-08-27,sz.002594,296.03,280.0,288.15,比亚迪
2021-08-27,sz.300316,72.2,67.1,71.76,晶盛机电
2021-08-30,sh.600036,50.35,47.61,48.45,招商银行
2021-08-30,sh.600389,48.32,44.0,48.32,江山股份
2021-08-30,sh.600519,1613.0,1545.95,1586.0,贵州茅台
2021-08-30,sh.601012,98.58,91.5,97.3,隆基绿能
2021-08-30,sh.688598,417.77,377.0,412.22,金博股份
2021-08-30,sz.002594,288.0,273.96,281.97,比亚迪
2021-08-30,sz.300316,79.74,71.65,76.8,晶盛机电
2021-08-31,sh.600036,49.45,47.85,48.96,招商银行
2021-08-31,sh.600389,49.95,47.53,49.38,江山股份
2021-08-31,sh.600519,1616.35,1555.1,1558.0,贵州茅台
2021-08-31,sh.601012,94.88,88.18,89.46,隆基绿能
2021-08-31,sh.688598,424.0,399.0,414.0,金博股份
2021-08-31,sz.002594,286.88,266.55,277.0,比亚迪
2021-08-31,sz.300316,77.67,74.68,77.67,晶盛机电
2021-09-01,sh.600036,50.95,48.6,50.79,招商银行
2021-09-01,sh.600389,50.1,44.61,45.09,江山股份
2021-09-01,sh.600519,1634.99,1531.1,1622.01,贵州茅台
2021-09-01,sh.601012,88.6,83.28,85.03,隆基绿能
2021-09-01,sh.688598,419.0,380.0,398.02,金博股份
2021-09-01,sz.002594,277.97,257.6,266.3,比亚迪
2021-09-01,sz.300316,84.99,72.3,76.86,晶盛机电
2021-09-02,sh.600036,51.88,50.3,51.6,招商银行
2021-09-02,sh.600389,49.6,45.13,49.6,江山股份
2021-09-02,sh.600519,1643.0,1600.89,1618.8,贵州茅台
2021-09-02,sh.601012,88.88,85.68,88.14,隆基绿能
2021-09-02,sh.688598,418.0,385.55,409.84,金博股份
2021-09-02,sz.002594,271.99,262.7,267.0,比亚迪
2021-09-02,sz.300316,80.5,76.21,77.45,晶盛机电
2021-09-03,sh.600036,52.33,50.41,52.0,招商银行
2021-09-03,sh.600389,54.56,49.88,51.83,江山股份
2021-09-03,sh.600519,1659.79,1582.0,1658.22,贵州茅台
2021-09-03,sh.601012,91.3,84.96,85.59,隆基绿能
2021-09-03,sh.688598,407.04,362.0,364.5,金博股份
2021-09-03,sz.002594,271.0,250.4,254.11,比亚迪
2021-09-03,sz.300316,80.3,74.31,75.0,晶盛机电
2021-09-06,sh.600036,52.75,51.18,51.2,招商银行
2021-09-06,sh.600389,51.0,46.65,46.65,江山股份
2021-09-06,sh.600519,1708.16,1626.15,1670.67,贵州茅台
2021-09-06,sh.601012,87.54,83.19,86.03,隆基绿能
2021-09-06,sh.688598,373.5,355.11,366.0,金博股份
2021-09-06,sz.002594,279.0,259.0,277.6,比亚迪
2021-09-06,sz.300316,75.79,71.7,73.86,晶盛机电
2021-09-07,sh.600036,53.08,50.45,52.81,招商银行
2021-09-07,sh.600389,51.2,47.11,50.25,江山股份
2021-09-07,sh.600519,1684.48,1651.0,1669.0,贵州茅台
2021-09-07,sh.601012,87.51,84.58,87.51,隆基绿能
2021-09-07,sh.688598,403.69,365.52,389.87,金博股份
2021-09-07,sz.002594,281.11,273.27,275.95,比亚迪
2021-09-07,sz.300316,76.85,72.88,74.11,晶盛机电
2021-09-08,sh.600036,53.55,52.26,52.41,招商银行
2021-09-08,sh.600389,52.52,48.75,51.6,江山股份
2021-09-08,sh.600519,1671.18,1628.08,1633.1,贵州茅台
2021-09-08,sh.601012,88.8,84.0,84.68,隆基绿能
2021-09-08,sh.688598,397.18,366.4,368.5,金博股份
2021-09-08,sz.002594,279.28,268.61,269.59,比亚迪
2021-09-08,sz.300316,74.95,69.8,70.51,晶盛机电
2021-09-09,sh.600036,52.68,51.68,52.1,招商银行
2021-09-09,sh.600389,55.8,50.7,54.51,江山股份
2021-09-09,sh.600519,1645.0,1624.01,1634.08,贵州茅台
2021-09-09,sh.601012,84.5,81.0,82.79,隆基绿能
2021-09-09,sh.688598,388.49,365.0,375.87,金博股份
2021-09-09,sz.002594,279.58,265.8,271.71,比亚迪
2021-09-09,sz.300316,71.5,68.4,69.93,晶盛机电
2021-09-10,sh.600036,54.52,51.75,54.12,招商银行
2021-09-10,sh.600389,54.41,49.33,51.04,江山股份
2021-09-10,sh.600519,1668.8,1633.0,1662.58,贵州茅台
2021-09-10,sh.601012,84.34,81.21,83.81,隆基绿能
2021-09-10,sh.688598,414.21,375.12,383.0,金博股份
2021-09-10,sz.002594,272.53,262.64,265.61,比亚迪
2021-09-10,sz.300316,75.85,69.88,75.29,晶盛机电
2021-09-13,sh.600036,54.5,53.5,53.92,招商银行
2021-09-13,sh.600389,55.54,49.11,55.15,江山股份
2021-09-13,sh.600519,1684.0,1640.1,1654.0,贵州茅台
2021-09-13,sh.601012,83.83,80.57,81.4,隆基绿能
2021-09-13,sh.688598,394.0,365.0,376.16,金博股份
2021-09-13,sz.002594,271.98,259.18,261.36,比亚迪
2021-09-13,sz.300316,75.99,69.9,70.95,晶盛机电
2021-09-14,sh.600036,54.89,51.8,52.1,招商银行
2021-09-14,sh.600389,60.0,53.6,57.6,江山股份
2021-09-14,sh.600519,1683.0,1653.0,1657.0,贵州茅台
2021-09-14,sh.601012,83.47,80.62,81.91,隆基绿能
2021-09-14,sh.688598,395.68,365.58,386.0,金博股份
2021-09-14,sz.002594,276.0,257.06,269.23,比亚迪
2021-09-14,sz.300316,73.37,69.79,70.6,晶盛机电
2021-09-15,sh.600036,52.49,50.8,51.4,招商银行
2021-09-15,sh.600389,60.29,55.56,59.01,江山股份
2021-09-15,sh.600519,1660.0,1610.0,1615.74,贵州茅台
2021-09-15,sh.601012,84.7,82.69,84.1,隆基绿能
2021-09-15,sh.688598,399.0,372.0,393.44,金博股份
2021-09-15,sz.002594,270.0,260.0,261.15,比亚迪
2021-09-15,sz.300316,72.86,70.01,71.52,晶盛机电
2021-09-16,sh.600036,51.83,50.21,50.7,招商银行
2021-09-16,sh.600389,62.06,55.9,56.9,江山股份
2021-09-16,sh.600519,1644.0,1585.0,1638.07,贵州茅台
2021-09-16,sh.601012,85.01,81.01,81.01,隆基绿能
2021-09-16,sh.688598,398.92,338.5,347.98,金博股份
2021-09-16,sz.002594,264.77,250.53,251.0,比亚迪
2021-09-16,sz.300316,71.6,69.0,69.5,晶盛机电
2021-09-17,sh.600036,51.54,50.5,51.25,招商银行
2021-09-17,sh.600389,59.98,55.23,58.41,江山股份
2021-09-17,sh.600519,1705.6,1620.0,1686.0,贵州茅台
2021-09-17,sh.601012,81.68,79.0,80.2,隆基绿能
2021-09-17,sh.688598,359.88,340.0,353.0,金博股份
2021-09-17,sz.002594,257.0,250.49,255.12,比亚迪
2021-09-17,sz.300316,70.88,65.39,67.72,晶盛机电
2021-09-22,sh.600036,49.98,48.1,49.41,招商银行
2021-09-22,sh.600389,63.58,58.01,62.78,江山股份
2021-09-22,sh.600519,1688.0,1635.0,1637.69,贵州茅台
2021-09-22,sh.601012,81.5,78.52,80.35,隆基绿能
2021-09-22,sh.688598,372.88,348.98,362.73,金博股份
2021-09-22,sz.002594,251.44,244.03,247.2,比亚迪
2021-09-22,sz.300316,69.5,65.46,68.24,晶盛机电
2021-09-23,sh.600036,50.53,48.61,48.84,招商银行
2021-09-23,sh.600389,65.79,60.2,60.5,江山股份
2021-09-23,sh.600519,1655.88,1625.08,1635.0,贵州茅台
2021-09-23,sh.601012,81.34,79.71,80.19,隆基绿能
2021-09-23,sh.688598,369.56,346.49,348.91,金博股份
2021-09-23,sz.002594,257.52,248.88,249.92,比亚迪
2021-09-23,sz.300316,68.96,67.05,68.0,晶盛机电
2021-09-24,sh.600036,49.33,48.4,48.77,招商银行
2021-09-24,sh.600389,61.44,56.9,57.02,江山股份
2021-09-24,sh.600519,1719.98,1628.0,1694.0,贵州茅台
2021-09-24,sh.601012,83.16,78.62,81.81,隆基绿能
2021-09-24,sh.688598,375.84,346.47,360.72,金博股份
2021-09-24,sz.002594,257.5,247.0,251.77,比亚迪
2021-09-24,sz.300316,70.5,66.81,68.21,晶盛机电
2021-09-27,sh.600036,49.8,48.21,49.09,招商银行
2021-09-27,sh.600389,57.69,51.32,51.32,江山股份
2021-09-27,sh.600519,1863.4,1750.0,1855.0,贵州茅台
2021-09-27,sh.601012,83.49,80.51,82.98,隆基绿能
2021-09-27,sh.688598,385.0,352.0,360.0,金博股份
2021-09-27,sz.002594,257.49,246.8,252.5,比亚迪
2021-09-27,sz.300316,70.85,65.64,67.74,晶盛机电
2021-09-28,sh.600036,50.98,49.09,50.42,招商银行
2021-09-28,sh.600389,52.78,47.97,48.61,江山股份
2021-09-28,sh.600519,1860.0,1795.0,1822.06,贵州茅台
2021-09-28,sh.601012,83.65,81.06,81.56,隆基绿能
2021-09-28,sh.688598,372.0,345.2,349.0,金博股份
2021-09-28,sz.002594,253.82,246.29,246.86,比亚迪
2021-09-28,sz.300316,68.9,65.6,66.42,晶盛机电
2021-09-29,sh.600036,52.17,49.61,51.56,招商银行
2021-09-29,sh.600389,49.0,44.91,45.72,江山股份
2021-09-29,sh.600519,1845.01,1785.9,1820.0,贵州茅台
2021-09-29,sh.601012,82.5,79.35,81.07,隆基绿能
2021-09-29,sh.688598,365.0,344.83,353.61,金博股份
2021-09-29,sz.002594,244.88,235.0,236.0,比亚迪
2021-09-29,sz.300316,66.56,63.0,63.95,晶盛机电
2021-09-30,sh.600036,51.43,50.1,50.45,招商银行
2021-09-30,sh.600389,46.88,45.0,46.26,江山股份
2021-09-30,sh.600519,1850.22,1803.4,1830.0,贵州茅台
2021-09-30,sh.601012,83.2,81.1,82.48,隆基绿能
2021-09-30,sh.688598,363.11,342.38,350.97,金博股份
2021-09-30,sz.002594,249.7,237.2,249.51,比亚迪
2021-09-30,sz.300316,65.45,62.69,64.35,晶盛机电
2021-10-08,sh.600036,51.08,50.02,50.93,招商银行
2021-10-08,sh.600389,48.13,43.84,44.19,江山股份
2021-10-08,sh.600519,1878.0,1807.23,1839.6,贵州茅台
2021-10-08,sh.601012,83.35,78.76,79.55,隆基绿能
2021-10-08,sh.688598,363.0,325.0,332.45,金博股份
2021-10-08,sz.002594,259.98,250.0,253.0,比亚迪
2021-10-08,sz.300316,65.28,62.0,62.71,晶盛机电
2021-10-11,sh.600036,54.18,51.44,53.0,招商银行
2021-10-11,sh.600389,45.71,43.38,44.33,江山股份
2021-10-11,sh.600519,1889.9,1831.01,1867.12,贵州茅台
2021-10-11,sh.601012,80.37,77.44,78.45,隆基绿能
2021-10-11,sh.688598,344.91,328.02,334.1,金博股份
2021-10-11,sz.002594,263.1,248.0,255.75,比亚迪
2021-10-11,sz.300316,64.08,61.2,62.5,晶盛机电
2021-10-12,sh.600036,53.79,52.3,53.09,招商银行
2021-10-12,sh.600389,45.86,42.97,43.53,江山股份
2021-10-12,sh.600519,1877.0,1842.42,1870.99,贵州茅台
2021-10-12,sh.601012,79.24,77.26,78.15,隆基绿能
2021-10-12,sh.688598,343.7,318.2,325.99,金博股份
2021-10-12,sz.002594,262.9,253.01,257.01,比亚迪
2021-10-12,sz.300316,63.87,60.6,61.3,晶盛机电
2021-10-13,sh.600036,53.4,52.05,53.03,招商银行
2021-10-13,sh.600389,43.85,40.77,41.29,江山股份
2021-10-13,sh.600519,1949.95,1862.0,1929.9,贵州茅台
2021-10-13,sh.601012,83.37,78.88,83.21,隆基绿能
2021-10-13,sh.688598,357.89,322.09,356.71,金博股份
2021-10-13,sz.002594,273.6,254.33,271.2,比亚迪
2021-10-13,sz.300316,63.57,61.0,63.52,晶盛机电
2021-10-14,sh.600036,53.25,52.2,52.36,招商银行
2021-10-14,sh.600389,41.56,40.15,40.59,江山股份
2021-10-14,sh.600519,1941.8,1896.0,1911.0,贵州茅台
2021-10-14,sh.601012,83.63,81.62,82.05,隆基绿能
2021-10-14,sh.688598,378.18,345.0,373.33,金博股份
2021-10-14,sz.002594,275.99,268.14,272.94,比亚迪
2021-10-14,sz.300316,71.48,62.7,71.23,晶盛机电
2021-10-15,sh.600036,53.44,52.35,53.31,招商银行
2021-10-15,sh.600389,41.16,39.7,39.75,江山股份
2021-10-15,sh.600519,1929.99,1890.1,1916.97,贵州茅台
2021-10-15,sh.601012,85.5,81.32,85.0,隆基绿能
2021-10-15,sh.688598,375.0,365.01,374.81,金博股份
2021-10-15,sz.002594,287.5,271.0,283.33,比亚迪
2021-10-15,sz.300316,74.07,70.68,72.23,晶盛机电
2021-10-18,sh.600036,53.35,51.55,51.86,招商银行
2021-10-18,sh.600389,40.75,39.3,40.66,江山股份
2021-10-18,sh.600519,1888.0,1787.0,1800.0,贵州茅台
2021-10-18,sh.601012,88.0,84.0,86.03,隆基绿能
2021-10-18,sh.688598,377.67,364.0,369.0,金博股份
2021-10-18,sz.002594,288.63,280.04,285.92,比亚迪
2021-10-18,sz.300316,76.42,72.51,76.09,晶盛机电
2021-10-19,sh.600036,53.32,52.0,52.88,招商银行
2021-10-19,sh.600389,42.66,40.3,41.86,江山股份
2021-10-19,sh.600519,1838.8,1799.88,1812.18,贵州茅台
2021-10-19,sh.601012,87.35,84.68,84.99,隆基绿能
2021-10-19,sh.688598,371.0,346.0,354.36,金博股份
2021-10-19,sz.002594,294.91,284.0,284.79,比亚迪
2021-10-19,sz.300316,76.88,74.67,76.33,晶盛机电
2021-10-20,sh.600036,53.64,52.28,52.4,招商银行
2021-10-20,sh.600389,42.03,39.7,41.24,江山股份
2021-10-20,sh.600519,1849.8,1806.01,1841.0,贵州茅台
2021-10-20,sh.601012,89.99,84.65,87.86,隆基绿能
2021-10-20,sh.688598,379.89,348.44,363.5,金博股份
2021-10-20,sz.002594,295.0,285.24,290.6,比亚迪
2021-10-20,sz.300316,77.98,75.28,75.68,晶盛机电
2021-10-21,sh.600036,54.0,52.6,53.75,招商银行
2021-10-21,sh.600389,42.67,40.7,42.29,江山股份
2021-10-21,sh.600519,1860.0,1829.0,1844.0,贵州茅台
2021-10-21,sh.601012,87.32,83.6,84.42,隆基绿能
2021-10-21,sh.688598,364.98,336.16,341.28,金博股份
2021-10-21,sz.002594,292.6,284.01,287.01,比亚迪
2021-10-21,sz.300316,76.28,73.66,75.0,晶盛机电
2021-10-22,sh.600036,54.8,53.73,54.29,招商银行
2021-10-22,sh.600389,43.77,41.61,41.76,江山股份
2021-10-22,sh.600519,1921.01,1854.0,1901.0,贵州茅台
2021-10-22,sh.601012,85.55,82.99,84.62,隆基绿能
2021-10-22,sh.688598,345.25,333.3,337.5,金博股份
2021-10-22,sz.002594,301.0,289.0,300.0,比亚迪
2021-10-22,sz.300316,75.68,73.29,73.5,晶盛机电
2021-10-25,sh.600036,54.93,53.1,54.59,招商银行
2021-10-25,sh.600389,42.24,40.8,42.09,江山股份
2021-10-25,sh.600519,1885.01,1858.0,1873.03,贵州茅台
2021-10-25,sh.601012,89.22,84.5,88.0,隆基绿能
2021-10-25,sh.688598,361.98,339.0,357.11,金博股份
2021-10-25,sz.002594,318.65,302.23,317.35,比亚迪
2021-10-25,sz.300316,75.95,73.12,74.96,晶盛机电
2021-10-26,sh.600036,56.23,54.3,55.3,招商银行
2021-10-26,sh.600389,43.2,41.38,41.6,江山股份
2021-10-26,sh.600519,1878.99,1844.0,1861.05,贵州茅台
2021-10-26,sh.601012,89.43,86.38,86.4,隆基绿能
2021-10-26,sh.688598,364.55,333.33,347.0,金博股份
2021-10-26,sz.002594,333.33,317.76,319.01,比亚迪
2021-10-26,sz.300316,75.68,72.01,74.22,晶盛机电
2021-10-27,sh.600036,55.2,53.83,54.52,招商银行
2021-10-27,sh.600389,42.97,40.51,41.03,江山股份
2021-10-27,sh.600519,1858.3,1800.1,1819.0,贵州茅台
2021-10-27,sh.601012,89.6,86.0,88.41,隆基绿能
2021-10-27,sh.688598,358.93,341.21,353.89,金博股份
2021-10-27,sz.002594,326.73,311.28,321.74,比亚迪
2021-10-27,sz.300316,75.98,73.66,74.95,晶盛机电
2021-10-28,sh.600036,55.0,53.85,54.22,招商银行
2021-10-28,sh.600389,41.0,37.8,38.52,江山股份
2021-10-28,sh.600519,1843.78,1802.0,1825.49,贵州茅台
2021-10-28,sh.601012,90.1,87.87,89.12,隆基绿能
2021-10-28,sh.688598,359.99,341.99,345.5,金博股份
2021-10-28,sz.002594,323.8,305.4,307.98,比亚迪
2021-10-28,sz.300316,76.58,74.2,75.01,晶盛机电
2021-10-29,sh.600036,54.75,53.7,53.97,招商银行
2021-10-29,sh.600389,39.47,37.71,38.66,江山股份
2021-10-29,sh.600519,1848.0,1813.0,1826.08,贵州茅台
2021-10-29,sh.601012,97.88,87.31,97.69,隆基绿能
2021-10-29,sh.688598,362.63,339.04,357.21,金博股份
2021-10-29,sz.002594,313.76,293.77,311.31,比亚迪
2021-10-29,sz.300316,78.48,73.0,76.41,晶盛机电
2021-11-01,sh.600036,54.9,53.3,54.12,招商银行
2021-11-01,sh.600389,41.67,38.25,41.47,江山股份
